"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716506,"2023-09-20",2,"2023-09-20T17:06:13.378Z","2023-09-20T17:06:17.710Z",TRUE,"pitch","bcbbd860-aa1e-469b-9482-1fd55a649958",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,1,NA,NA,3.2495,1.5059,NA,151.06,192.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,0,16,"top",3,"2023-09-20T17:05:35.391Z","2023-09-20T17:07:19.095Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.1,78,13,0.9,0.4433,6.2804,26.6197,-32.5204,3.7258,-0.2239,-0.8935,1.7122,2.1573,-123.9459,-3.4027,-2.2615,50.0043,5.8414,5.7502,10.8,8.4,24,2402,100,NA,NA,NA,NA,NA,NA,FALSE,-38.9,-1,-7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",1,"2023-09-20T17:05:55.579Z","2023-09-20T17:06:01.410Z",TRUE,"pitch","aacd8f88-afa2-4c81-905a-4adb0e457c5c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3278,1.6383,NA,84.27,140.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,0,16,"top",3,"2023-09-20T17:05:35.391Z","2023-09-20T17:07:19.095Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88,12,0.9,0.3891,6.2735,35.0607,-13.4588,-7.4846,9.3458,0.8587,3.6479,10.7984,-141.2875,-3.7958,-2.0574,50.001,5.8859,-14.9864,40.8,3.6,24,2323,214,NA,NA,NA,NA,NA,NA,FALSE,-13.1,16.2,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",0,"2023-09-20T17:05:39.484Z","2023-09-20T17:05:45.376Z",TRUE,"pitch","571319bb-f156-4dab-bc2c-1a78d724dc45",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.38,1.6383,NA,62.68,175.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,0,16,"top",3,"2023-09-20T17:05:35.391Z","2023-09-20T17:07:19.095Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.5,14,0.89,0.3888,6.369,33.6067,-12.2401,-6.5328,9.9315,1.4252,2.3406,11.7377,-141.1273,-7.3862,-1.9486,50.0047,5.7891,-13.1155,36,3.6,24,2311,223,NA,NA,NA,NA,NA,NA,FALSE,-12.7,16.4,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",5,"2023-09-20T17:06:59.844Z","2023-09-20T17:07:14.006Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,1,666397,"/api/v1/people/666397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"16","atBat","Strikeout","strikeout","Edouard Julien strikes out swinging.",0,0,0,16,"top",3,"2023-09-20T17:05:35.391Z","2023-09-20T17:07:19.095Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",0,"2023-09-20T17:05:01.216Z","2023-09-20T17:05:09.501Z",TRUE,"pitch","680db80f-6e33-4cb9-ac73-b1bfb283d07d",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.44,1.59,NA,84.7,183.5,"bunt_grounder","soft","2",126.94,201.94,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Sac Bunt","sac_bunt","Michael A. Taylor out on a sacrifice bunt, catcher Luke Maile to first baseman Joey Votto. Christian Vazquez to 2nd.",0,0,0,15,"top",3,"2023-09-20T17:04:58.309Z","2023-09-20T17:05:09.501Z",TRUE,FALSE,FALSE,TRUE,4,0,0,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,78.3,14,0.9,0.4421,6.2901,26.3705,-30.4491,3.2492,1.1094,0.8473,2.0474,6.7285,-124.2083,-3.1078,-2.3256,50.0015,5.8637,5.043,12,8.4,24,2340,97,39.2,-68,4,NA,NA,NA,TRUE,-36.2,1.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,543877,"Christian Vázquez","/api/v1/people/543877",664057,"Andrew Stevenson","/api/v1/people/664057"
716506,"2023-09-20",0,"2023-09-20T17:04:14.509Z","2023-09-20T17:04:25.904Z",TRUE,"pitch","a8d17609-885d-4188-b348-76c7bb16a6d2",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.16,1.5,NA,94.76,166.54,"fly_ball","medium","9",189.8,127.63,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Single","single","Christian Vazquez singles on a fly ball to right fielder Will Benson. Andrew Stevenson to 3rd.",0,0,0,14,"top",3,"2023-09-20T17:04:07.523Z","2023-09-20T17:04:25.904Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,543877,"Christian Vázquez","/api/v1/people/543877","R","Right",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.4,88.8,3,0.89,0.3875,6.3282,32.6041,-14.974,-8.04,8.5054,0.5834,2.6755,10.4972,-141.3965,-6.1223,-2.1347,50.0048,5.8318,-16.2629,40.8,4.8,24,2359,226,74.8,27,239,NA,NA,NA,FALSE,-14.8,14.3,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,543877,"Christian Vázquez","/api/v1/people/543877",NA,NA,NA,664057,"Andrew Stevenson","/api/v1/people/664057"
716506,"2023-09-20",1,"2023-09-20T17:03:32.044Z","2023-09-20T17:03:44.357Z",TRUE,"pitch","67151f1e-0747-4363-ac44-51daaf69dccb",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.05,1.43,NA,106.75,198,"line_drive","hard","7",96.07,100.66,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Andrew Stevenson doubles (1) on a sharp line drive to left fielder Spencer Steer.",0,0,0,13,"top",3,"2023-09-20T17:03:08.288Z","2023-09-20T17:03:44.357Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,664057,"Andrew Stevenson","/api/v1/people/664057","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,88.4,8,0.87,0.3908,6.1956,31.2354,-16.236,-9.3885,8.0074,0.269,1.5105,10.1078,-140.0762,-8.5401,-2.164,50.0019,5.6575,-18.6826,42,4.8,24,2309,195,100.4,9,208,NA,NA,NA,FALSE,-16.6,12.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,664057,"Andrew Stevenson","/api/v1/people/664057",NA,NA,NA
716506,"2023-09-20",0,"2023-09-20T17:03:18.321Z","2023-09-20T17:03:22.958Z",TRUE,"pitch","f22248d5-89bc-4b51-bf5e-27cbe9e8c501",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2495,1.5059,NA,111.52,158.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Double","double","Andrew Stevenson doubles (1) on a sharp line drive to left fielder Spencer Steer.",0,0,0,13,"top",3,"2023-09-20T17:03:08.288Z","2023-09-20T17:03:44.357Z",TRUE,FALSE,FALSE,FALSE,34,0,1,0,664057,"Andrew Stevenson","/api/v1/people/664057","L","Left",668881,"Hunter Greene","/api/v1/people/668881","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.3,2,0.9,0.4416,6.3515,24.6554,-29.3939,1.817,1.7854,0.1438,2.9731,4.6675,-124.0168,-1.3941,-1.9983,50.0038,5.9928,2.832,7.2,7.2,24,2295,94,NA,NA,NA,NA,NA,NA,FALSE,-34.4,3.1,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",5,"2023-09-20T17:01:05.514Z","2023-09-20T17:01:09.912Z",TRUE,"pitch","c86faeac-b70b-4592-b7c1-13765883f543",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.44,1.64,NA,78.43,187.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Noelvi Marte strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-20T16:59:31.952Z","2023-09-20T17:01:09.912Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.9,74.1,14,2,0.4668,7.0433,24.0004,-31.0885,5.9971,0.7754,1.0118,1.8909,3.3044,-117.7002,-2.4631,-1.1929,50.0001,5.8525,8.3447,15.6,9.6,24,2061,56,NA,NA,NA,NA,NA,NA,TRUE,-41,1.1,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",4,"2023-09-20T17:00:40.783Z","2023-09-20T17:00:49.910Z",TRUE,"pitch","3c2c1e28-f044-4d56-a551-e29f4fc608b7",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.64,NA,161.46,159.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Noelvi Marte strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-20T16:59:31.952Z","2023-09-20T17:01:09.912Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.4,11,2,0.4448,6.8214,25.6955,-28.1008,-10.4213,2.6589,-1.1664,2.9426,3.6316,-123.3771,-1.4093,-1.3076,50.0055,5.9006,-15.9878,28.8,8.4,24,2074,254,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",3,"2023-09-20T17:00:26.458Z","2023-09-20T17:00:33.180Z",TRUE,"pitch","b3f18ad2-c533-4ab8-ad0a-36defdc077f2",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4406,1.6383,NA,131.98,93.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Noelvi Marte strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-20T16:59:31.952Z","2023-09-20T17:01:09.912Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,83.6,11,2,0.4087,6.9605,31.3491,-15.6001,-3.564,9.1314,-0.393,5.374,3.8654,-134.43,1.4314,-1.3921,50.0046,5.9477,-6.4708,20.4,3.6,24,2344,209,NA,NA,NA,NA,NA,NA,FALSE,-15.2,17,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",2,"2023-09-20T17:00:03.966Z","2023-09-20T17:00:07.917Z",TRUE,"pitch","dac63f86-9dd9-48d3-a59c-3920cfa40b3a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.44,1.64,NA,79.28,168.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Noelvi Marte strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-20T16:59:31.952Z","2023-09-20T17:01:09.912Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.6,74,12,2,0.4675,6.9291,23.1962,-31.5578,3.5147,0.4486,0.9896,2.5851,3.9779,-117.3663,-0.9277,-1.187,50.0058,5.9369,4.8807,9.6,9.6,24,2062,57,NA,NA,NA,NA,NA,NA,FALSE,-41.4,0.8,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",1,"2023-09-20T16:59:47.988Z","2023-09-20T16:59:51.602Z",TRUE,"pitch","88879d06-e1bf-4ba5-a563-72c67195d51a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.44,1.64,NA,87.9,183.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Noelvi Marte strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-20T16:59:31.952Z","2023-09-20T17:01:09.912Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.7,77.4,9,2,0.4458,6.9092,25.3911,-26.3247,-11.027,3.8291,0.7635,2.0315,8.2408,-123.0733,-3.741,-1.2026,50.0038,5.8114,-16.846,28.8,8.4,24,2245,250,NA,NA,NA,NA,NA,NA,FALSE,-32.2,6.2,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",0,"2023-09-20T16:59:33.664Z","2023-09-20T16:59:38.556Z",TRUE,"pitch","78fe1df6-dfe0-48b4-808f-b9593f6a5c69",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3017,1.5854,NA,134.42,158.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","Noelvi Marte strikes out swinging.",0,0,0,12,"bottom",2,"2023-09-20T16:59:31.952Z","2023-09-20T17:01:09.912Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,682622,"Noelvi Marte","/api/v1/people/682622","R","Right",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,73.5,1,2,0.4702,6.9676,22.1008,-29.5949,6.5837,1.8749,-0.457,2.9817,0.2703,-116.5261,-0.173,-1.4296,50.0006,5.8552,9.0433,16.8,9.6,24,2052,57,NA,NA,NA,NA,NA,NA,FALSE,-39,3.6,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",5,"2023-09-20T16:59:02.333Z","2023-09-20T16:59:10.729Z",TRUE,"pitch","09af0d1a-2ebc-4a90-b264-b1255fc16539",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.22,1.51,NA,114.88,190.82,"ground_ball","medium","5",111.57,162.12,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Joey Votto grounds out, third baseman Willi Castro to first baseman Donovan Solano.",0,0,0,11,"bottom",2,"2023-09-20T16:57:48.427Z","2023-09-20T16:59:10.729Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84,76.8,8,2,0.4496,7.056,25.2363,-27.4462,-12.2128,3.1482,0.0557,1.7761,6.684,-122.071,-3.8919,-1.1389,50.0007,5.768,-18.33,31.2,8.4,24,2185,251,57.6,-7,15,NA,NA,NA,TRUE,-34.1,4.9,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716506,"2023-09-20",4,"2023-09-20T16:58:45.335Z","2023-09-20T16:58:49.525Z",TRUE,"pitch","775e2d83-cb08-4115-8718-e6ec36dd730e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.2205,1.5059,NA,134.27,117.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Groundout","field_out","Joey Votto grounds out, third baseman Willi Castro to first baseman Donovan Solano.",0,0,0,11,"bottom",2,"2023-09-20T16:57:48.427Z","2023-09-20T16:59:10.729Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,458015,"Joey Votto","/api/v1/people/458015","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.2,83.1,11,2,0.4129,7.0289,29.2531,-16.6256,-7.0889,8.7289,-0.453,4.4753,4.8275,-132.8206,-0.3736,-1.3759,50.0031,5.8301,-12.6274,34.8,4.8,24,2327,217,NA,NA,NA,NA,NA,NA,FALSE,-16.9,16,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
