"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718187,"2023-05-14",1,"2023-05-15T01:47:23.251Z","2023-05-15T01:47:27.080Z",TRUE,"pitch","63cd5d9d-953d-454b-9325-df153920a74b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.2437,1.4722,NA,92.09,230.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,9,1,70,"top",8,"2023-05-15T01:47:03.802Z","2023-05-15T01:48:35.045Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.5,77.3,14,2,0.4505,7.2469,23.6102,-30.0424,3.0848,1.4215,0.6534,0.3031,2.8555,-121.5461,-6.1565,-0.9368,50.0007,5.4742,4.6194,9.6,8.4,24,2560,86,NA,NA,NA,NA,NA,NA,FALSE,-37.8,1.4,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T01:47:06.664Z","2023-05-15T01:47:10.854Z",TRUE,"pitch","370c9917-c482-4d80-9b5e-175cb9fe3752",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,2.9958,1.3789,NA,136.43,198.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,9,1,70,"top",8,"2023-05-15T01:47:03.802Z","2023-05-15T01:48:35.045Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.6,7,2,0.459,7.2738,22.9658,-31.697,2.9495,0.3278,-0.5096,1.5028,1.1287,-119.3419,-2.6913,-1.3718,50.0022,5.5003,4.2536,8.4,9.6,24,2531,73,NA,NA,NA,NA,NA,NA,FALSE,-40.4,0.2,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",4,"2023-05-15T01:48:28.118Z","2023-05-15T01:48:29.118Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,2,680977,"/api/v1/people/680977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Brendan Donovan grounds out, second baseman Enmanuel Valdez to first baseman Triston Casas.",0,9,1,70,"top",8,"2023-05-15T01:47:03.802Z","2023-05-15T01:48:35.045Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,680977,"Brendan Donovan","/api/v1/people/680977","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T01:46:32.104Z","2023-05-15T01:46:40.162Z",TRUE,"pitch","ac37a018-6360-4e35-8ebe-76001e05d2e6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.32,1.6,NA,113.59,178.63,"ground_ball","medium","6",108.99,144.63,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Willson Contreras grounds out, shortstop Pablo Reyes to first baseman Triston Casas.",0,9,1,69,"top",8,"2023-05-15T01:46:29.778Z","2023-05-15T01:46:40.162Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.1,5,2,0.4534,6.9392,24.9719,-31.5527,1.8009,0.4197,0.0894,2.2279,2.3032,-121.0862,-1.5961,-1.1102,50.002,5.6719,2.6575,6,8.4,24,2420,86,99.7,-5,21,NA,NA,NA,TRUE,-39,0.6,-3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T01:46:01.387Z","2023-05-15T01:46:32.104Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Willson Contreras grounds out, shortstop Pablo Reyes to first baseman Triston Casas.",0,9,1,69,"top",8,"2023-05-15T01:46:29.778Z","2023-05-15T01:46:40.162Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,575929,"Willson Contreras","/api/v1/people/575929","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",7,"2023-05-15T01:45:17.120Z","2023-05-15T01:45:39.639Z",TRUE,"pitch","66809e64-7030-4d07-835c-5033d9b93a78",7,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.25,1.61,NA,114.48,186.08,"fly_ball","medium","8",89.63,43,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.5,8,2,0.3937,7.1667,31.1651,-9.9619,-4.7529,11.3271,0.0661,1.952,5.2838,-139.1279,-7.6935,-1.24,50.0009,5.413,-9.3187,34.8,2.4,24,2408,201,102.6,31,396,NA,NA,NA,FALSE,-10.8,19.1,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",6,"2023-05-15T01:44:28.646Z","2023-05-15T01:44:35.109Z",TRUE,"pitch","70f6fe08-6828-463b-80a8-8b3ff75e6016",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.25,1.61,NA,129.37,225.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82,76.3,13,2,0.4576,7.2205,21.8424,-33.6361,3.6196,-1.0025,-0.3244,0.5095,0.7882,-119.4451,-4.6491,-1.1287,50.0052,5.4877,5.259,8.4,9.6,24,2494,67,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-2.6,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",5,"2023-05-15T01:44:04.890Z","2023-05-15T01:44:10.269Z",TRUE,"pitch","f3c2bf5e-49a1-4efc-8689-8df08506f7da",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.25,1.61,NA,135.46,143.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,86.6,11,2,0.3966,7.0399,31.6174,-16.9615,-11.3167,7.8786,-0.4842,3.5395,6.5443,-138.2592,-2.3118,-1.4151,50.0008,5.5282,-21.8463,49.2,6,24,2290,206,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.9,19.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",4,"2023-05-15T01:43:46.069Z","2023-05-15T01:43:49.914Z",TRUE,"pitch","dc59f22e-5b91-4c68-b3d0-fa6e9ac97bb3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,2.9028,1.3167,NA,117.3,106.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.5,11,2,0.3967,6.9872,30.9766,-15.3344,-3.0316,8.7267,-0.0078,4.9148,4.6711,-138.0968,0.6405,-1.328,50.0039,5.7119,-5.8512,18,3.6,24,2223,202,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16.1,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",2,"2023-05-15T01:43:09.946Z","2023-05-15T01:43:14.678Z",TRUE,"pitch","4508a19d-32ce-4c1f-aa9c-d83352020e0f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.61,NA,121.96,185.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,87.3,8,2,0.3945,7.025,31.2676,-13.9818,-9.198,9.3203,-0.1301,1.9761,6.2061,-138.8664,-6.7139,-1.1996,50.0039,5.3564,-17.9547,46.8,4.8,24,2220,210,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.6,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T01:42:54.389Z","2023-05-15T01:42:57.860Z",TRUE,"pitch","ff4542c0-7943-4eae-873a-e57c067d055d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3058,1.6279,NA,104.22,148.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.6,3,2,0.3963,7.006,32.014,-11.8508,-4.2408,10.515,0.3352,3.3528,6.2766,-138.4053,-3.5928,-1.4151,50.001,5.4661,-8.1956,27.6,3.6,24,2279,204,NA,NA,NA,NA,NA,NA,FALSE,-11.9,18.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T01:42:36.575Z","2023-05-15T01:42:40.803Z",TRUE,"pitch","846a910f-474f-4db7-8e5d-32aa2f357426",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.2437,1.4722,NA,164.53,136.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,87.1,11,2,0.3942,7.0005,31.5337,-11.074,-3.7683,10.7955,-1.2468,3.8064,1.6007,-139.015,-2.9665,-1.3409,50.0045,5.6238,-7.3667,31.2,2.4,24,2259,203,NA,NA,NA,NA,NA,NA,FALSE,-10.9,19.1,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",3,"2023-05-15T01:43:29.159Z","2023-05-15T01:43:46.069Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,571448,"/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"68","atBat","Home Run","home_run","Nolan Arenado homers (6) on a fly ball to center field. Nolan Gorman scores.",2,9,1,68,"top",8,"2023-05-15T01:42:31.039Z","2023-05-15T01:45:39.639Z",TRUE,TRUE,FALSE,FALSE,38,2,2,1,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_RHB","Empty",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718187,"2023-05-14",2,"2023-05-15T01:41:42.415Z","2023-05-15T01:41:51.894Z",TRUE,"pitch","b06aa0ed-a816-4053-9e70-1fc8504d94b8",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,1,NA,NA,3.39,1.64,NA,97.66,166.95,"fly_ball","medium",NA,53.94,150.11,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Nolan Gorman hits a ground-rule double (7) on a fly ball down the left-field line. Lars Nootbaar scores.",1,7,1,67,"top",8,"2023-05-15T01:41:03.867Z","2023-05-15T01:41:51.894Z",TRUE,TRUE,FALSE,FALSE,34,1,1,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,6,2,0.3966,6.9855,30.0809,-12.9324,-4.6082,9.9527,0.5075,2.6602,6.4549,-138.003,-5.1095,-1.2607,50.0007,5.4035,-8.9076,28.8,3.6,24,2159,211,90.7,57,195,NA,NA,NA,FALSE,-13.2,17.2,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",1,"2023-05-15T01:41:22.778Z","2023-05-15T01:41:26.244Z",TRUE,"pitch","0ee4d729-3abd-4d5d-ba6a-4f1e2ea17a60",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.39,1.64,NA,131.85,172.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Nolan Gorman hits a ground-rule double (7) on a fly ball down the left-field line. Lars Nootbaar scores.",1,7,1,67,"top",8,"2023-05-15T01:41:03.867Z","2023-05-15T01:41:51.894Z",TRUE,TRUE,FALSE,FALSE,34,1,1,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,76.9,4,2,0.451,7.012,22.7844,-32.9729,3.1465,-0.5312,-0.3895,2.4464,1.3038,-121.2536,-0.6734,-1.3424,50.0051,5.5944,4.7051,8.4,9.6,24,2451,86,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-0.8,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
718187,"2023-05-14",0,"2023-05-15T01:41:06.369Z","2023-05-15T01:41:10.508Z",TRUE,"pitch","286121ea-6b53-4e9e-a37c-7253652f20b3",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3366,1.5033,NA,124.87,117.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Nolan Gorman hits a ground-rule double (7) on a fly ball down the left-field line. Lars Nootbaar scores.",1,7,1,67,"top",8,"2023-05-15T01:41:03.867Z","2023-05-15T01:41:51.894Z",TRUE,TRUE,FALSE,FALSE,34,1,1,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",518489,"Ryan Brasier","/api/v1/people/518489","R","Right","vs_RHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,85.8,11,2,0.3979,6.8902,33.8268,-13.3261,-4.9726,9.8484,-0.2065,4.5087,5.1579,-138.2083,-0.543,-1.4603,50.0066,5.6115,-9.5209,31.2,3.6,24,2340,209,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.9,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669357,"Nolan Gorman","/api/v1/people/669357",NA,NA,NA,NA,NA,NA
