"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716808,"2023-08-28",1,"2023-08-28T23:04:18.229Z","2023-08-28T23:04:22.717Z",TRUE,"pitch","a464383e-5613-4480-b110-29d1e7975125",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3498,1.6174,NA,100.05,209.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,0,0,12,"top",2,"2023-08-28T23:03:31.178Z","2023-08-28T23:05:31.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.3,14,2,0.4322,5.8198,26.1127,-32.2329,-10.5499,-0.0319,0.4447,1.068,11.031,-126.7622,-4.9441,-2.5945,50.0061,5.6196,-17.1583,24,9.6,24,2217,249,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-37.1,-1.1,16.6,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:03:57.230Z","2023-08-28T23:04:01.499Z",TRUE,"pitch","73ea46c9-efdd-456b-8c82-d4b91de0cc63",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4071,1.6615,NA,134.36,205.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Strikeout","strikeout","DJ LeMahieu strikes out swinging.",0,0,0,12,"top",2,"2023-08-28T23:03:31.178Z","2023-08-28T23:05:31.993Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,518934,"DJ LeMahieu","/api/v1/people/518934","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.2,13,2,0.4004,5.9432,30.7843,-18.1273,-10.1838,7.4146,-0.4553,1.2388,9.0856,-136.9127,-8.5397,-2.4969,50.0047,5.6436,-19.2979,40.8,6,24,2096,232,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-19.2,11.8,16.4,NA,NA,NA,NA,NA,TRUE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",4,"2023-08-28T23:03:23.874Z","2023-08-28T23:03:29.490Z",TRUE,"pitch","420648c5-5724-4b6d-bea1-8a741bffe053",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.39,1.57,NA,144.38,200.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,11,"top",2,"2023-08-28T23:01:28.828Z","2023-08-28T23:03:29.490Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94,85.6,13,2,0.4025,5.9587,31.9975,-22.7692,-11.2508,5.0244,-0.7182,1.435,8.8266,-136.464,-7.1505,-2.5442,50.0057,5.6749,-21.0742,38.4,7.2,24,2009,230,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-23.6,7.6,18.4,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",3,"2023-08-28T23:03:01.197Z","2023-08-28T23:03:04.840Z",TRUE,"pitch","469ef3b0-c116-4914-9476-b35e3b3e437a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5178,1.5511,NA,70.8,209.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,11,"top",2,"2023-08-28T23:01:28.828Z","2023-08-28T23:03:29.490Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85,78.6,14,2,0.4437,5.9311,25.2457,-38.2449,2.7016,-3.9338,1.2121,1.0746,8.3176,-123.5749,-3.4874,-2.5521,50.0046,5.7259,4.1663,8.4,10.8,24,2943,69,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-45.7,-7.7,-6.8,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",2,"2023-08-28T23:02:38.188Z","2023-08-28T23:02:42.277Z",TRUE,"pitch","7b4e77d5-5a2c-4770-b8f1-0e80d4d713d5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.39,1.57,NA,105.71,211.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,11,"top",2,"2023-08-28T23:01:28.828Z","2023-08-28T23:03:29.490Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.4,14,2,0.4449,5.9258,24.5557,-38.9393,2.9378,-4.4121,0.2961,1.0121,6.429,-123.1361,-3.5109,-2.7305,50.0007,5.7524,4.5073,8.4,10.8,24,2876,76,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-46.8,-8.5,-6.8,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",1,"2023-08-28T23:02:13.433Z","2023-08-28T23:02:17.446Z",TRUE,"pitch","bede9801-afc2-4a0f-b7cb-b4f7ce27efce",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.5843,1.5953,NA,106.66,226.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,11,"top",2,"2023-08-28T23:01:28.828Z","2023-08-28T23:03:29.490Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.1,80.1,14,2,0.4341,5.7812,26.3607,-35.5442,-9.0472,-2.0918,0.2711,0.4702,10.2739,-126.3148,-5.4626,-2.6785,50.0025,5.5273,-14.5816,19.2,9.6,24,2127,251,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-41.3,-4.9,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:01:52.296Z","2023-08-28T23:01:55.296Z",TRUE,"pitch","86d3158f-7621-4b6a-a45f-74b026ac7c76",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.54,1.5953,NA,111.11,195.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","atBat","Strikeout","strikeout","Kyle Higashioka strikes out swinging.",0,0,0,11,"top",2,"2023-08-28T23:01:28.828Z","2023-08-28T23:03:29.490Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,543309,"Kyle Higashioka","/api/v1/people/543309","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,86.5,8,2,0.4003,5.821,28.8309,-18.1846,-9.5516,7.3686,0.1545,1.6087,10.7467,-136.6039,-7.5049,-2.5813,50.0012,5.6318,-18.1311,38.4,6,24,1937,233,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-19,11.9,15.1,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",1,"2023-08-28T23:01:15.938Z","2023-08-28T23:01:25.822Z",TRUE,"pitch","e1cb0c13-79ad-4000-8f5a-670530001317",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.23,1.53,NA,111.41,145.36,"line_drive","medium","7",86.7,102.77,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Oswaldo Cabrera singles on a line drive to left fielder Riley Greene.",0,0,0,10,"top",2,"2023-08-28T23:00:41.110Z","2023-08-28T23:01:25.822Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.1,12,2,0.4006,5.7116,29.3882,-18.6881,-5.4498,7.1161,0.1466,3.4601,9.4563,-136.6139,-2.7856,-2.6476,50.0028,5.7738,-10.3288,22.8,4.8,24,2103,233,79,18,219,NA,NA,NA,FALSE,NA,NA,NA,NA,-18.5,12.5,7.9,NA,NA,NA,NA,NA,FALSE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T23:01:02.091Z","2023-08-28T23:01:05.377Z",TRUE,"pitch","2b67289b-76f2-480d-950b-a52f77c80985",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4071,1.6174,NA,139.18,187.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","atBat","Single","single","Oswaldo Cabrera singles on a line drive to left fielder Riley Greene.",0,0,0,10,"top",2,"2023-08-28T23:00:41.110Z","2023-08-28T23:01:25.822Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,665828,"Oswaldo Cabrera","/api/v1/people/665828","L","Left",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.5,7,2,0.3955,6.016,29.014,-17.1615,-5.5324,7.7203,-0.5818,1.8861,7.7425,-138.1558,-7.2202,-2.6939,50.0045,5.6743,-10.7614,26.4,4.8,24,2129,232,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-17.5,12.7,8.5,NA,NA,NA,NA,NA,FALSE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",5,"2023-08-28T23:00:33.417Z","2023-08-28T23:00:38.652Z",TRUE,"pitch","879f6425-954e-425e-858e-0a59e549c55a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.319,1.513,NA,114.42,214.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,0,0,9,"top",2,"2023-08-28T22:59:03.963Z","2023-08-28T23:00:38.652Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677592,"Everson Pereira","/api/v1/people/677592","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.8,14,2,0.431,5.8532,24.907,-33.7038,-9.2445,-0.9354,0.0676,0.8896,9.8329,-126.8687,-4.9604,-2.6494,50.0029,5.5433,-15.1358,21.6,9.6,24,2117,255,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-38.5,-2.6,14.6,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",3,"2023-08-28T23:00:11.715Z","2023-08-28T23:00:16.123Z",TRUE,"pitch","660c2f9b-f23f-45d2-b5c0-71b14e1091c7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.3188,1.5732,NA,38.96,212.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,0,0,9,"top",2,"2023-08-28T22:59:03.963Z","2023-08-28T23:00:38.652Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677592,"Everson Pereira","/api/v1/people/677592","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.8,78.9,14,2,0.444,5.9569,23.3371,-35.565,0.8105,-2.2009,2.0472,0.979,11.1002,-123.1234,-4.1609,-2.6156,50.0021,5.6851,1.2476,4.8,9.6,24,2923,60,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-42.8,-4.7,-4,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",2,"2023-08-28T22:59:55.419Z","2023-08-28T22:59:59.835Z",TRUE,"pitch","040d7115-8bf4-47c6-9cea-d372fa7c5cfc",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,0,NA,NA,3.319,1.513,NA,94.07,176.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,0,0,9,"top",2,"2023-08-28T22:59:03.963Z","2023-08-28T23:00:38.652Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677592,"Everson Pereira","/api/v1/people/677592","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.8,6,2,0.4301,5.788,23.9516,-32.3831,-7.7783,-0.1287,0.6016,2.3103,10.5598,-126.9493,-2.0501,-2.5853,50.0008,5.6853,-12.8008,18,8.4,24,2196,245,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-36.1,-0.5,11.9,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",1,"2023-08-28T22:59:38.311Z","2023-08-28T22:59:42.446Z",TRUE,"pitch","c375c6bd-24f0-461f-85d4-307c5f23d11b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4293,1.6174,NA,113.62,237.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,0,0,9,"top",2,"2023-08-28T22:59:03.963Z","2023-08-28T23:00:38.652Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677592,"Everson Pereira","/api/v1/people/677592","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,80.2,14,2,0.4353,6.0179,23.702,-32.9479,-10.6992,-0.4799,0.0886,0.0392,10.3515,-125.4889,-6.6293,-2.6858,50.0044,5.3756,-17.1873,24,9.6,24,2188,250,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-38.8,-2.2,17.2,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",0,"2023-08-28T22:59:24.493Z","2023-08-28T22:59:27.493Z",TRUE,"pitch","246bbf0a-993a-4909-89af-098a08e4cbaf",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4293,1.6174,NA,125.33,197.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,0,0,9,"top",2,"2023-08-28T22:59:03.963Z","2023-08-28T23:00:38.652Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677592,"Everson Pereira","/api/v1/people/677592","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.1,8,2,0.4021,5.7233,28.2116,-18.3445,-10.0473,7.3464,-0.2185,1.5396,9.8059,-135.9244,-7.7542,-2.5577,50.0013,5.6904,-18.9061,40.8,6,24,2042,229,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,-19.3,11.9,16.3,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",4,"2023-08-28T23:00:23.044Z","2023-08-28T23:00:33.417Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,677592,"/api/v1/people/677592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"9","atBat","Strikeout","strikeout","Everson Pereira strikes out swinging.",0,0,0,9,"top",2,"2023-08-28T22:59:03.963Z","2023-08-28T23:00:38.652Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,677592,"Everson Pereira","/api/v1/people/677592","R","Right",681857,"Reese Olson","/api/v1/people/681857","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
716808,"2023-08-28",4,"2023-08-28T22:57:07.593Z","2023-08-28T22:57:11.536Z",TRUE,"pitch","f1278787-984d-4860-99ac-9f298e1aeb37",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.4895,1.6613,NA,84.89,190.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","atBat","Strikeout","strikeout","Matt Vierling called out on strikes.",0,0,0,8,"bottom",1,"2023-08-28T22:55:49.569Z","2023-08-28T22:57:11.536Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",622663,"Luis Severino","/api/v1/people/622663","R","Right","vs_RHP","vs_RHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.3,14,2,0.4366,6.2588,26.9933,-32.8958,4.7768,-0.4509,0.8425,1.7797,5.4489,-125.7617,-2.936,-1.9782,50.006,5.6478,7.6032,14.4,8.4,24,2689,83,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,-38,-1.3,-10,NA,NA,NA,NA,NA,TRUE,FALSE,665828,"Oswaldo Cabrera","/api/v1/people/665828",NA,NA,NA,NA,NA,NA
