"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717826,"2023-06-10",3,"2023-06-11T01:45:58.210Z","2023-06-11T01:46:03.119Z",TRUE,"pitch","8a129526-58bd-43a5-921a-b463e5d772e8",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.29,1.54,NA,78.89,190.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Christopher Morel.",0,4,0,61,"bottom",9,"2023-06-11T01:45:24.884Z","2023-06-11T01:46:41.066Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,89,14,0.89,0.3892,6.4977,29.648,-11.7903,-2.3374,10.1451,0.9998,1.786,7.949,-140.3431,-9.3425,-1.5567,50.0026,5.9116,-4.6974,13.2,2.4,24,2081,214,NA,NA,NA,NA,NA,NA,FALSE,-12.5,16.8,2.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T01:45:42.423Z","2023-06-11T01:45:46.438Z",TRUE,"pitch","1d650b04-ff96-4320-8d70-8eb190b9ded5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3991,1.5702,NA,58.41,149.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Christopher Morel.",0,4,0,61,"bottom",9,"2023-06-11T01:45:24.884Z","2023-06-11T01:46:41.066Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.4,12,0.89,0.3905,6.4692,30.1669,-13.376,-3.4395,9.424,1.5371,3.2985,9.9346,-140.0038,-5.2114,-1.6029,50.0052,6.0523,-6.864,18,3.6,24,2171,212,NA,NA,NA,NA,NA,NA,FALSE,-13.2,16.2,4.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-11T01:45:27.234Z","2023-06-11T01:45:31.360Z",TRUE,"pitch","f5aeb0fd-7d33-464e-bc94-a096a168f29e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3705,1.5702,NA,106.19,218.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Christopher Morel.",0,4,0,61,"bottom",9,"2023-06-11T01:45:24.884Z","2023-06-11T01:46:41.066Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.3,14,0.9,0.3864,6.6061,33.7714,-12.5208,-5.2574,9.667,0.2836,0.7631,7.4272,-141.9682,-11.7538,-1.6885,50.0024,5.764,-10.6874,30,3.6,24,2202,211,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.1,7.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-11T01:44:28.238Z","2023-06-11T01:45:27.234Z",FALSE,"action",NA,NA,"Pitching Change: Julian Merryweather replaces Kyle Hendricks.","Pitching Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,657240,"/api/v1/people/657240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Flyout","field_out","Brandon Crawford flies out to right fielder Christopher Morel.",0,4,0,61,"bottom",9,"2023-06-11T01:45:24.884Z","2023-06-11T01:46:41.066Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,543063,"Brandon Crawford","/api/v1/people/543063","L","Left",657240,"Julian Merryweather","/api/v1/people/657240","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",4,"2023-06-11T01:42:29.010Z","2023-06-11T01:42:34.903Z",TRUE,"pitch","1156ef92-6778-445a-8bcb-531b4e8e3db5",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.2,1.53,NA,125.13,140.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Miguel Amaya strikes out swinging.",0,4,0,60,"top",9,"2023-06-11T01:41:22.530Z","2023-06-11T01:42:34.903Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.9,11,2,0.4018,7.7021,27.5843,-20.5188,9.3239,6.183,-0.2132,3.6558,-7.9587,-135.9001,-1.3518,1.5306,50.0029,5.5739,17.5779,37.2,6,24,1960,140,NA,NA,NA,NA,NA,NA,TRUE,-20,11.2,-15.4,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T01:42:10.673Z","2023-06-11T01:42:14.382Z",TRUE,"pitch","e24af590-541f-495c-8a53-b4c55d8aee19",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.2,1.53,NA,106.93,147.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Miguel Amaya strikes out swinging.",0,4,0,60,"top",9,"2023-06-11T01:41:22.530Z","2023-06-11T01:42:34.903Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.1,84.4,12,2,0.4083,7.752,28.0028,-20.079,10.0103,6.6294,0.2642,3.3724,-7.583,-133.967,-2.1168,1.8261,50.0002,5.6027,18.2557,39.6,6,24,2056,136,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11.8,-16.6,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-11T01:41:58.472Z","2023-06-11T01:42:02.252Z",TRUE,"pitch","2894a176-4695-4e0c-b45c-f85c63df2d27",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.2,1.53,NA,101.05,142.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Miguel Amaya strikes out swinging.",0,4,0,60,"top",9,"2023-06-11T01:41:22.530Z","2023-06-11T01:42:34.903Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.8,12,2,0.4075,7.703,26.2933,-20.8843,9.0868,6.1588,0.4185,3.5823,-6.9411,-133.9072,-1.4498,1.8512,50.0046,5.6107,16.6636,36,6,24,1931,138,NA,NA,NA,NA,NA,NA,FALSE,-21,11,-15.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-11T01:41:42.747Z","2023-06-11T01:41:46.802Z",TRUE,"pitch","a56e0cd3-b046-4fed-bc08-f854fdef0f44",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0803,1.5602,NA,71.06,134.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Miguel Amaya strikes out swinging.",0,4,0,60,"top",9,"2023-06-11T01:41:22.530Z","2023-06-11T01:42:34.903Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,85.2,12,2,0.4031,7.6806,30.3321,-18.9418,9.4943,7.0818,1.2051,3.8595,-4.976,-135.9722,-1.2455,1.8271,50.006,5.6403,17.7479,40.8,6,24,1967,137,NA,NA,NA,NA,NA,NA,FALSE,-18.6,12.7,-16.1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",3,"2023-06-11T01:42:20.115Z","2023-06-11T01:42:29.010Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,665804,"/api/v1/people/665804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"60","atBat","Strikeout","strikeout","Miguel Amaya strikes out swinging.",0,4,0,60,"top",9,"2023-06-11T01:41:22.530Z","2023-06-11T01:42:34.903Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,665804,"Miguel Amaya","/api/v1/people/665804","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",6,"2023-06-11T01:41:15.241Z","2023-06-11T01:41:21.073Z",TRUE,"pitch","057ab24b-4342-4618-a81b-6ee8c44acf99",7,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.52,1.65,NA,132.2,141.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Matt Mervis strikes out swinging.",0,4,0,59,"top",9,"2023-06-11T01:39:31.578Z","2023-06-11T01:41:21.073Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.6,1,2,0.4024,7.8286,28.4998,-19.8056,9.9649,6.5844,-0.3988,3.6107,-8.8338,-135.8823,-1.6105,1.5924,50.0034,5.5809,18.7205,39.6,6,24,1916,135,NA,NA,NA,NA,NA,NA,TRUE,-19.4,11.8,-16.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",5,"2023-06-11T01:41:00.635Z","2023-06-11T01:41:04.892Z",TRUE,"pitch","2e499538-1c21-41d5-8525-aaa0becbda01",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5992,1.6796,NA,185.91,171.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Matt Mervis strikes out swinging.",0,4,0,59,"top",9,"2023-06-11T01:39:31.578Z","2023-06-11T01:41:21.073Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80,72.9,13,2,0.4736,6.8379,24.5854,-29.8638,-7.8159,1.7116,-1.8078,2.5009,-6.1687,-116.2627,-0.4475,1.9084,50.0032,5.564,-10.5523,21.6,9.6,24,2146,272,NA,NA,NA,NA,NA,NA,FALSE,-40,3.2,15.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",4,"2023-06-11T01:40:43.846Z","2023-06-11T01:40:48.178Z",TRUE,"pitch","8096235d-59ed-44ba-9e65-d2f1715d63f9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.52,1.65,NA,132.26,181.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Matt Mervis strikes out swinging.",0,4,0,59,"top",9,"2023-06-11T01:39:31.578Z","2023-06-11T01:41:21.073Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.5,79.9,7,2,0.4368,7.6831,20.4221,-28.2731,5.6732,2.437,-0.4004,2.1172,-6.9687,-124.4718,-3.5654,1.6734,50.0028,5.8604,9.0763,15.6,7.2,24,1464,131,NA,NA,NA,NA,NA,NA,FALSE,-32.9,4,-9,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",3,"2023-06-11T01:40:30.633Z","2023-06-11T01:40:35.399Z",TRUE,"pitch","27bb1f75-8001-49a9-bfce-30198c5164e3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.485,1.6796,NA,164.38,177.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Matt Mervis strikes out swinging.",0,4,0,59,"top",9,"2023-06-11T01:39:31.578Z","2023-06-11T01:41:21.073Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.1,86.4,13,2,0.4003,7.912,28.3252,-19.4679,11.0628,6.6936,-1.243,2.2852,-11.4347,-136.4976,-4.9346,1.551,50.0058,5.4457,21.0078,42,6,24,2029,134,NA,NA,NA,NA,NA,NA,FALSE,-19.7,11.3,-17.8,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",2,"2023-06-11T01:40:09.902Z","2023-06-11T01:40:14.849Z",TRUE,"pitch","dd87d362-f005-432f-ba7e-ffa58105cf01",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.52,1.65,NA,118.95,159.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Matt Mervis strikes out swinging.",0,4,0,59,"top",9,"2023-06-11T01:39:31.578Z","2023-06-11T01:41:21.073Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75.5,5,2,0.4598,7.6874,20.907,-28.3935,-5.2208,2.6244,-0.0513,2.9189,-3.6307,-118.7225,-0.1101,2.1715,50.001,5.5315,-7.5158,15.6,8.4,24,2159,264,NA,NA,NA,NA,NA,NA,FALSE,-35.9,5,10.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-11T01:39:56.475Z","2023-06-11T01:40:00.802Z",TRUE,"pitch","695e0ceb-8269-4be8-a6c8-54f681ec74a2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.52,1.65,NA,133.92,164.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Matt Mervis strikes out swinging.",0,4,0,59,"top",9,"2023-06-11T01:39:31.578Z","2023-06-11T01:41:21.073Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,74.1,4,2,0.4669,7.6274,23.2521,-32.0347,-7.3798,0.0982,-0.444,2.7636,-3.6038,-117.5163,0.2594,2.0703,50.0013,5.639,-10.2715,19.2,9.6,24,2016,265,NA,NA,NA,NA,NA,NA,FALSE,-41.5,0.6,14.3,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",0,"2023-06-11T01:39:45.615Z","2023-06-11T01:39:49.890Z",TRUE,"pitch","b409e05a-01da-4ba3-998b-f93769db4dba",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4564,1.6796,NA,131.6,168.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Matt Mervis strikes out swinging.",0,4,0,59,"top",9,"2023-06-11T01:39:31.578Z","2023-06-11T01:41:21.073Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,670223,"Matt Mervis","/api/v1/people/670223","L","Left",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.2,71.3,4,2,0.4869,6.8234,19.8631,-29.8218,-6.2807,1.8312,-0.3829,2.6139,-3.5328,-112.3918,-0.0098,2.0238,50.002,5.6403,-8.0544,15.6,9.6,24,2070,275,NA,NA,NA,NA,NA,NA,FALSE,-42.1,3.6,12.2,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717826,"2023-06-10",1,"2023-06-11T01:39:15.674Z","2023-06-11T01:39:25.100Z",TRUE,"pitch","db249ff4-a42f-498f-8401-fcb928fe1816",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.61,1.65,NA,120.76,158.41,"popup","medium","5",116.19,181.63,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Pop Out","field_out","Trey Mancini pops out to third baseman J. D. Davis.",0,4,0,58,"top",9,"2023-06-11T01:38:35.691Z","2023-06-11T01:39:25.100Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,641820,"Trey Mancini","/api/v1/people/641820","R","Right",640455,"Sean Manaea","/api/v1/people/640455","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","San Francisco Giants","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.6,71.9,5,2,0.4799,6.6388,22.367,-29.2983,-8.1515,2.182,-0.0986,2.9768,-2.6113,-114.409,0.5232,2.1185,50.0017,5.6312,-10.7358,20.4,9.6,24,2224,260,86.3,75,60,NA,NA,NA,TRUE,-40.1,4.4,15.5,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
