"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746712,"2024-05-22",2,"2024-05-22T23:09:13.856Z","2024-05-22T23:09:18.951Z",TRUE,"pitch","3bb6e270-1b12-4b5e-aeb6-54c68ed7fb57",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.39,1.59,NA,96.15,164.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Luis Arraez to first baseman Jake Cronenworth.",0,1,1,15,"bottom",2,"2024-05-22T23:08:23.552Z","2024-05-22T23:09:50.941Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.8,76.4,6,0.9,0.4542,5.962,23.495,-29.816,10.5171,1.6007,0.5471,2.7609,4.9296,-120.5895,-0.4507,-2.89,50.0023,5.581,15.4842,28.8,9.6,24,2717,60,NA,NA,NA,NA,NA,NA,FALSE,-36.7,3,-20.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:08:50.690Z","2024-05-22T23:08:54.851Z",TRUE,"pitch","9a9b2cf9-512d-4426-ad2d-1366dacd0010",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.39,1.59,NA,128.56,167.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Luis Arraez to first baseman Jake Cronenworth.",0,1,1,15,"bottom",2,"2024-05-22T23:08:23.552Z","2024-05-22T23:09:50.941Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.8,4,0.89,0.398,6.1188,28.7759,-17.5212,-5.2859,7.6291,-0.3032,2.6392,7.4627,-137.3135,-5.1734,-2.3622,50.0016,5.7295,-10.1514,25.2,4.8,24,2214,219,NA,NA,NA,NA,NA,NA,FALSE,-17.6,13,8.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:08:31.181Z","2024-05-22T23:08:36.150Z",TRUE,"pitch","e818d02f-8e66-4405-82db-1b99e298b16f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4531,1.6592,NA,72.81,215.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","atBat","Groundout","field_out","Jonathan India grounds out, second baseman Luis Arraez to first baseman Jake Cronenworth.",0,1,1,15,"bottom",2,"2024-05-22T23:08:23.552Z","2024-05-22T23:09:50.941Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,88.3,14,0.89,0.3961,6.3947,24.7022,-17.2816,-4.1921,7.6547,1.1593,0.8765,11.1618,-137.2447,-9.498,-2.3803,50.0043,5.5114,-8.1583,18,3.6,24,2171,217,NA,NA,NA,NA,NA,NA,FALSE,-17.9,12.4,5.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",2,"2024-05-22T23:07:49.438Z","2024-05-22T23:07:58.156Z",TRUE,"pitch","08a64bba-3e82-42c1-96f7-2ee8c3bc01fa",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.4,1.65,NA,131.54,204.81,"ground_ball","medium","3",155.69,166.01,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Forceout","force_out","Nick Martini grounds into a force out, first baseman Jake Cronenworth to shortstop Tyler Wade. Mike Ford out at 2nd. Nick Martini to 1st.",0,1,1,14,"bottom",2,"2024-05-22T23:07:07.046Z","2024-05-22T23:07:58.156Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.2,80.3,13,0.88,0.4317,6.4672,24.8725,-29.0116,-9.6785,1.9379,-0.3814,1.258,8.9001,-126.6728,-4.2503,-2.676,50.003,5.2662,-15.7944,25.2,8.4,24,2085,245,78,-14,6,NA,NA,NA,TRUE,-33.2,2.8,15.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,605361,"Nick Martini","/api/v1/people/605361",NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:07:30.475Z","2024-05-22T23:07:34.767Z",TRUE,"pitch","5f5533bc-e4d7-4f9d-ab6a-cde444303db5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.4,1.65,NA,158.2,202.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Forceout","force_out","Nick Martini grounds into a force out, first baseman Jake Cronenworth to shortstop Tyler Wade. Mike Ford out at 2nd. Nick Martini to 1st.",0,1,1,14,"bottom",2,"2024-05-22T23:07:07.046Z","2024-05-22T23:07:58.156Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.5,80.1,13,0.88,0.4314,6.2698,26.7025,-29.066,-11.0847,1.9028,-1.0807,1.3579,7.899,-127.0898,-4.0519,-2.7932,50.0019,5.2885,-18.083,28.8,8.4,24,2097,244,NA,NA,NA,NA,NA,NA,FALSE,-33.2,2.8,18.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:07:12.122Z","2024-05-22T23:07:17.101Z",TRUE,"pitch","f3323c84-d468-45b2-9424-cf8384ee73f1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3906,1.6815,NA,96.29,191.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14","atBat","Forceout","force_out","Nick Martini grounds into a force out, first baseman Jake Cronenworth to shortstop Tyler Wade. Mike Ford out at 2nd. Nick Martini to 1st.",0,1,1,14,"bottom",2,"2024-05-22T23:07:07.046Z","2024-05-22T23:07:58.156Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,605361,"Nick Martini","/api/v1/people/605361","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.1,9,0.91,0.4022,6.3643,28.3034,-26.3176,-9.8408,3.1162,0.5434,1.7631,12.0626,-135.9046,-4.6552,-2.6631,50.0039,5.3142,-18.5072,30,7.2,24,2377,229,NA,NA,NA,NA,NA,NA,FALSE,-26.4,4.8,15.5,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",3,"2024-05-22T23:06:44.042Z","2024-05-22T23:06:49.688Z",TRUE,"pitch","a61f0ac2-e660-49df-a6e4-90399e58177d",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.32,1.61,NA,111.09,214.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,1,1,13,"bottom",2,"2024-05-22T23:05:47.950Z","2024-05-22T23:06:49.688Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.6,80.2,14,0.91,0.4339,6.3347,23.1144,-26.3018,-10.2522,3.6267,0.155,0.9094,10.1557,-125.7664,-5.4726,-2.5842,50.0021,5.2202,-16.5884,28.8,7.2,24,2152,240,NA,NA,NA,NA,NA,NA,TRUE,-30.7,5.6,16.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,645801,"Mike Ford","/api/v1/people/645801",NA,NA,NA
746712,"2024-05-22",2,"2024-05-22T23:06:26.041Z","2024-05-22T23:06:30.889Z",TRUE,"pitch","4c850cfa-094b-48e0-b0cb-7979a19eb6b3",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.3525,1.6722,NA,90,171.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,1,1,13,"bottom",2,"2024-05-22T23:05:47.950Z","2024-05-22T23:06:49.688Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.2,6,0.91,0.4062,6.3309,27.5085,-23.2936,-8.3037,4.8179,0.7083,2.4739,11.5689,-134.5255,-3.4484,-2.557,50.0049,5.412,-15.3147,28.8,6,24,2367,225,NA,NA,NA,NA,NA,NA,FALSE,-23.6,8.2,12.7,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:06:08.282Z","2024-05-22T23:06:12.466Z",TRUE,"pitch","90c602b4-e82b-4e40-ac47-1a054823b074",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.32,1.61,NA,120.7,194.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,1,1,13,"bottom",2,"2024-05-22T23:05:47.950Z","2024-05-22T23:06:49.688Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,76.6,8,0.9,0.455,6.1435,21.1189,-30.0219,7.1724,1.4617,-0.0971,1.6517,4.188,-119.9294,-2.5486,-2.7921,50.0008,5.3804,10.5464,20.4,8.4,24,2722,73,NA,NA,NA,NA,NA,NA,FALSE,-37.7,2.3,-13.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:05:52.272Z","2024-05-22T23:05:59.180Z",TRUE,"pitch","2997d98e-084a-4665-90d8-104ca49f7ed9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3533,1.6318,NA,82.12,207.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13","atBat","Strikeout","strikeout","Spencer Steer strikes out swinging.",0,1,1,13,"bottom",2,"2024-05-22T23:05:47.950Z","2024-05-22T23:06:49.688Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668715,"Spencer Steer","/api/v1/people/668715","R","Right",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,87.1,14,0.89,0.401,6.2518,24.3648,-16.4748,-4.3251,8.27,0.915,1.164,11.0743,-135.6197,-8.4414,-2.6252,50.0009,5.4232,-8.2092,19.2,3.6,24,2311,217,NA,NA,NA,NA,NA,NA,FALSE,-17.4,13.7,6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",6,"2024-05-22T23:05:17.476Z","2024-05-22T23:05:27.528Z",TRUE,"pitch","a2f40c67-6239-444d-b76e-2b28ad3081a1",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.3477,1.5582,NA,26.97,198.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Mike Ford walks.",0,1,1,12,"bottom",2,"2024-05-22T23:03:44.609Z","2024-05-22T23:05:27.528Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,645801,"Mike Ford","/api/v1/people/645801","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.7,81.1,14,0.88,0.4298,6.4769,23.3365,-24.3988,-8.7133,4.7135,2.3618,1.4805,14.748,-126.9224,-4.863,-2.3636,50.0024,5.3383,-14.3715,25.2,7.2,24,2214,243,NA,NA,NA,NA,NA,NA,FALSE,-28,7.7,12.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,645801,"Mike Ford","/api/v1/people/645801",NA,NA,NA
746712,"2024-05-22",5,"2024-05-22T23:05:01.033Z","2024-05-22T23:05:07.201Z",TRUE,"pitch","9069b5bf-d482-49b2-915f-1371c24fee8c",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3722,1.5754,NA,151.91,176.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Mike Ford walks.",0,1,1,12,"bottom",2,"2024-05-22T23:03:44.609Z","2024-05-22T23:05:27.528Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,645801,"Mike Ford","/api/v1/people/645801","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,75.1,13,0.91,0.463,5.9393,21.6342,-31.913,11.0396,0.1879,-0.9159,2.3212,1.9405,-118.1077,-0.6908,-3.1822,50.0047,5.5418,15.6621,26.4,10.8,24,2721,62,NA,NA,NA,NA,NA,NA,FALSE,-40.9,0.5,-20.5,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",4,"2024-05-22T23:04:43.362Z","2024-05-22T23:04:50.503Z",TRUE,"pitch","cfcf86db-9e9c-4a90-ae48-95b0d553689f",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.32,1.57,NA,99.98,155.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Mike Ford walks.",0,1,1,12,"bottom",2,"2024-05-22T23:03:44.609Z","2024-05-22T23:05:27.528Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,645801,"Mike Ford","/api/v1/people/645801","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.1,85.5,3,0.92,0.4043,5.985,27.9843,-26.4393,-7.8034,3.08,0.4466,3.0672,10.7534,-135.2083,-1.9691,-2.5583,50.0032,5.6504,-14.5282,25.2,6,24,2339,216,NA,NA,NA,NA,NA,NA,FALSE,-26.2,5.4,12,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",3,"2024-05-22T23:04:24.163Z","2024-05-22T23:04:30.494Z",TRUE,"pitch","c5082fb0-b010-4842-97f7-e2183106e304",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.32,1.57,NA,110.27,160.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Mike Ford walks.",0,1,1,12,"bottom",2,"2024-05-22T23:03:44.609Z","2024-05-22T23:05:27.528Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,645801,"Mike Ford","/api/v1/people/645801","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.5,79.9,2,0.89,0.4342,6.089,22.9217,-28.7011,-9.8408,2.1466,0.1766,2.8942,10.259,-125.6484,-0.7645,-2.6603,50.0008,5.5128,-15.9011,26.4,8.4,24,1997,243,NA,NA,NA,NA,NA,NA,FALSE,-32.4,4,15.7,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",2,"2024-05-22T23:04:10.857Z","2024-05-22T23:04:15.632Z",TRUE,"pitch","6bd96e24-2ba7-4d8a-a3e6-9d4a2b2ffdc5",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,1,0,NA,NA,3.32,1.57,NA,138.81,189.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Mike Ford walks.",0,1,1,12,"bottom",2,"2024-05-22T23:03:44.609Z","2024-05-22T23:05:27.528Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,645801,"Mike Ford","/api/v1/people/645801","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.6,78.7,7,0.91,0.4398,6.0788,24.3719,-28.6835,-9.8028,2.2206,-0.5722,1.8373,8.488,-124.4175,-2.8893,-2.7502,50.002,5.3844,-15.4066,25.2,8.4,24,2075,245,NA,NA,NA,NA,NA,NA,FALSE,-33.7,3.6,15.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",1,"2024-05-22T23:03:57.520Z","2024-05-22T23:04:04.123Z",TRUE,"pitch","c367abc2-0bec-43e1-9034-60c50de69cc0",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3394,1.6585,NA,116.5,199.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Mike Ford walks.",0,1,1,12,"bottom",2,"2024-05-22T23:03:44.609Z","2024-05-22T23:05:27.528Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,645801,"Mike Ford","/api/v1/people/645801","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,75.4,14,0.9,0.4614,5.9134,22.7565,-31.0575,8.0712,0.7802,0.0132,1.4603,4.2802,-118.7099,-2.8483,-2.8618,50.002,5.5035,11.5153,21.6,9.6,24,2655,68,NA,NA,NA,NA,NA,NA,FALSE,-40.1,1,-15.6,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746712,"2024-05-22",0,"2024-05-22T23:03:44.733Z","2024-05-22T23:03:52.213Z",TRUE,"pitch","ee91eec6-065c-491c-a9fd-8f6ec669445d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3199,1.5233,NA,169.48,191.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12","atBat","Walk","walk","Mike Ford walks.",0,1,1,12,"bottom",2,"2024-05-22T23:03:44.609Z","2024-05-22T23:05:27.528Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,645801,"Mike Ford","/api/v1/people/645801","L","Left",650633,"Michael King","/api/v1/people/650633","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","San Diego Padres","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.8,73.9,13,0.91,0.4705,5.9039,21.201,-32.4794,11.061,-0.2194,-1.3767,1.7589,1.0223,-116.2748,-1.4445,-3.2595,50.0049,5.4618,15.1911,25.2,10.8,24,2713,68,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-0.5,-20.3,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
