"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717218,"2023-07-29",4,"2023-07-29T22:45:51.413Z","2023-07-29T22:45:58.970Z",TRUE,"pitch","999e0a27-7da9-4607-b772-e4d6961f9022",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.04,1.46,NA,106.95,193.87,"ground_ball","medium","1",126.32,167.36,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jean Segura grounds out, pitcher Alex Lange to first baseman Spencer Torkelson.",0,5,0,68,"bottom",9,"2023-07-29T22:45:14.975Z","2023-07-29T22:45:58.970Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.7,79.8,8,2,0.4346,6.2668,26.3086,-36.8033,-1.7781,-2.8829,0.2637,1.6632,5.8385,-126.1509,-2.7427,-1.8524,50.0019,5.7392,-2.8591,2.4,9.6,24,2142,27,105.3,-10,11,NA,NA,NA,TRUE,-42.1,-5.6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",3,"2023-07-29T22:45:31.908Z","2023-07-29T22:45:35.290Z",TRUE,"pitch","359f0575-8955-4df8-a6da-554df5d4a4d6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.04,1.46,NA,124.36,201.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jean Segura grounds out, pitcher Alex Lange to first baseman Spencer Torkelson.",0,5,0,68,"bottom",9,"2023-07-29T22:45:14.975Z","2023-07-29T22:45:58.970Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86,78.5,8,2,0.44,6.3433,27.9726,-33.4822,-1.8392,-0.8354,-0.1931,1.3672,4.8981,-125.0453,-3.9517,-1.9486,50.0036,5.75,-2.8791,3.6,8.4,24,2232,18,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-2.3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T22:45:17.232Z","2023-07-29T22:45:21.097Z",TRUE,"pitch","bc176b46-f139-4e92-8c94-7627004f7ccb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,2.9594,1.4813,NA,111.72,222.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Jean Segura grounds out, pitcher Alex Lange to first baseman Spencer Torkelson.",0,5,0,68,"bottom",9,"2023-07-29T22:45:14.975Z","2023-07-29T22:45:58.970Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,88.3,14,0.9,0.393,6.6272,29.5195,-20.6231,-9.952,5.8647,0.1385,0.6128,8.6159,-139.0559,-9.7511,-1.6984,50.0047,5.5185,-19.6033,38.4,6,24,2237,221,NA,NA,NA,NA,NA,NA,FALSE,-21,8.9,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T22:42:44.436Z","2023-07-29T22:43:20.546Z",FALSE,"action",NA,NA,"Jake Rogers remains in the game as the designated hitter.","Defensive Switch",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668670,"/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"10","Designated Hitter","Hitter","DH","601","68","atBat","Groundout","field_out","Jean Segura grounds out, pitcher Alex Lange to first baseman Spencer Torkelson.",0,5,0,68,"bottom",9,"2023-07-29T22:45:14.975Z","2023-07-29T22:45:58.970Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,408234,"/api/v1/people/408234",NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T22:43:20.546Z","2023-07-29T22:45:17.232Z",FALSE,"action",NA,NA,"Pitching Change: Alex Lange replaces Tyler Holton.","Pitching Substitution",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,656638,"/api/v1/people/656638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Groundout","field_out","Jean Segura grounds out, pitcher Alex Lange to first baseman Spencer Torkelson.",0,5,0,68,"bottom",9,"2023-07-29T22:45:14.975Z","2023-07-29T22:45:58.970Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,516416,"Jean Segura","/api/v1/people/516416","R","Right",656638,"Alex Lange","/api/v1/people/656638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Miami Marlins","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T22:42:13.263Z","2023-07-29T22:42:20.885Z",TRUE,"pitch","d6d96f3d-7cc5-4a57-b47e-6569709c64bc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.48,1.7,NA,77.96,193.14,"ground_ball","medium","6",116.34,155.49,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Matt Vierling grounds out, shortstop Jon Berti to first baseman Garrett Cooper.",0,5,0,67,"top",9,"2023-07-29T22:41:21.350Z","2023-07-29T22:42:20.885Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.6,81.4,14,0.89,0.4277,6.1037,23.2503,-27.403,1.2406,2.8653,1.0243,1.6903,6.6027,-127.4865,-3.0828,-1.7477,50.0033,5.0506,2.0666,6,7.2,24,2784,50,68.1,-19,5,NA,NA,NA,TRUE,-30.5,4.8,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T22:41:53.683Z","2023-07-29T22:41:57.651Z",TRUE,"pitch","367a5477-2a60-49b3-be71-efa807c5790d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.4805,1.6802,NA,120.93,176.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Matt Vierling grounds out, shortstop Jon Berti to first baseman Garrett Cooper.",0,5,0,67,"top",9,"2023-07-29T22:41:21.350Z","2023-07-29T22:42:20.885Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88,5,0.88,0.3907,6.5829,33.1916,-27.064,-11.9808,2.5739,-0.103,2.314,8.9883,-140.4385,-2.5031,-1.796,50.0057,4.9857,-23.824,38.4,7.2,24,2426,237,NA,NA,NA,NA,NA,NA,FALSE,-25.2,4.3,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T22:41:37.086Z","2023-07-29T22:41:41.580Z",TRUE,"pitch","1423ea7e-c267-4b13-8d93-d104cd90f18e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3998,1.6391,NA,123.45,195.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Matt Vierling grounds out, shortstop Jon Berti to first baseman Garrett Cooper.",0,5,0,67,"top",9,"2023-07-29T22:41:21.350Z","2023-07-29T22:42:20.885Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,663837,"Matt Vierling","/api/v1/people/663837","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.2,8,0.9,0.3904,6.2869,32.7468,-24.8687,-11.3823,3.668,-0.1693,1.6049,8.4584,-140.4742,-4.7161,-1.7453,50.0029,4.9286,-22.6772,38.4,7.2,24,2399,238,NA,NA,NA,NA,NA,NA,FALSE,-23.6,5.8,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",4,"2023-07-29T22:40:49.629Z","2023-07-29T22:41:03.206Z",TRUE,"pitch","30d1c8ab-b5c6-41c4-8d81-9412cc3b81cf",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,1,2,NA,NA,3.22,1.53,NA,140.05,177.22,"fly_ball","hard","7",104.74,35.23,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Zack Short doubles (6) on a sharp fly ball to left fielder Garrett Hampson. Jake Rogers scores.",1,5,0,66,"top",9,"2023-07-29T22:39:50.915Z","2023-07-29T22:41:03.206Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,670097,"Zack Short","/api/v1/people/670097","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86.7,4,0.92,0.3972,6.4239,31.1821,-26.1105,-10.4913,3.1517,-0.6048,2.28,7.1201,-137.994,-2.6113,-1.8574,50.0065,5.0008,-20.204,34.8,7.2,24,2274,240,103.2,30,408,NA,NA,NA,FALSE,-25.1,5.3,17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,670097,"Zack Short","/api/v1/people/670097",NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",3,"2023-07-29T22:40:27.970Z","2023-07-29T22:40:31.335Z",TRUE,"pitch","1ee87c7a-2a06-41d4-b672-60cbf7457b25",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1193,1.4691,NA,64.8,214.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Zack Short doubles (6) on a sharp fly ball to left fielder Garrett Hampson. Jake Rogers scores.",1,5,0,66,"top",9,"2023-07-29T22:39:50.915Z","2023-07-29T22:41:03.206Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,670097,"Zack Short","/api/v1/people/670097","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.1,14,0.9,0.4325,6.7583,27.8765,-33.8501,3.0614,-1.0309,1.3693,0.8871,6.8582,-127.0151,-3.5398,-1.7719,50.004,5.0122,4.9642,10.8,8.4,24,2749,41,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-2.5,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",2,"2023-07-29T22:40:10.462Z","2023-07-29T22:40:14.053Z",TRUE,"pitch","2f7f868e-ff4e-4724-bf49-1af13c182539",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.1193,1.4691,NA,167.66,147.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Zack Short doubles (6) on a sharp fly ball to left fielder Garrett Hampson. Jake Rogers scores.",1,5,0,66,"top",9,"2023-07-29T22:39:50.915Z","2023-07-29T22:41:03.206Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,670097,"Zack Short","/api/v1/people/670097","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.5,11,0.91,0.4337,6.0476,25.8198,-33.0708,5.6716,-0.5549,-1.3291,3.3933,-0.2272,-126.3219,1.9421,-1.9748,50.0022,5.2738,9.1623,15.6,8.4,24,2781,68,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-0.4,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",1,"2023-07-29T22:39:53.316Z","2023-07-29T22:39:57.311Z",TRUE,"pitch","1058608b-ff4f-4ef1-840d-99691c56e659",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.22,1.53,NA,115.55,165.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Double","double","Zack Short doubles (6) on a sharp fly ball to left fielder Garrett Hampson. Jake Rogers scores.",1,5,0,66,"top",9,"2023-07-29T22:39:50.915Z","2023-07-29T22:41:03.206Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,670097,"Zack Short","/api/v1/people/670097","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.4,87.6,2,0.91,0.392,6.1361,33.3862,-23.9227,-11.1587,4.1774,0.0379,2.7173,8.8267,-140.0526,-2.2992,-1.7142,50.0006,5.1232,-22.0329,39.6,6,24,2352,240,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.2,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T22:39:46.540Z","2023-07-29T22:39:53.316Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-runner Jake Rogers replaces Miguel Cabrera.","Offensive Substitution",4,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,668670,"/api/v1/people/668670",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"12","Pinch Runner","Runner","PR","601","66","atBat","Double","double","Zack Short doubles (6) on a sharp fly ball to left fielder Garrett Hampson. Jake Rogers scores.",1,5,0,66,"top",9,"2023-07-29T22:39:50.915Z","2023-07-29T22:41:03.206Z",TRUE,TRUE,FALSE,FALSE,34,2,1,2,670097,"Zack Short","/api/v1/people/670097","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,408234,"/api/v1/people/408234",NA,1,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",0,"2023-07-29T22:39:08.422Z","2023-07-29T22:39:20.057Z",TRUE,"pitch","1a840e51-53df-4e9e-8c68-2647f737ba86",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.57,1.82,NA,134.57,196.87,"ground_ball","medium","8",111.77,74.57,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Miguel Cabrera singles on a ground ball to center fielder Dane Myers.",0,4,0,65,"top",9,"2023-07-29T22:38:41.383Z","2023-07-29T22:39:20.057Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.7,13,0.91,0.3924,6.3411,33.2662,-23.6976,-11.2268,4.3043,-0.461,1.5521,7.2561,-139.8939,-5.2938,-1.6375,50.0059,5.0346,-22.1271,39.6,7.2,24,2254,238,103.4,-3,22,NA,NA,NA,FALSE,-22.9,6.8,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,408234,"Miguel Cabrera","/api/v1/people/408234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",5,"2023-07-29T22:38:33.996Z","2023-07-29T22:38:37.845Z",TRUE,"pitch","85a0ec49-a92c-403f-9033-cedfe168b229",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3897,1.5891,NA,98.07,174.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Javier Baez called out on strikes.",0,4,0,64,"top",9,"2023-07-29T22:36:49.274Z","2023-07-29T22:38:37.845Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,80.4,6,0.89,0.4275,6.4767,28.8118,-28.4926,1.5388,2.223,0.4967,2.3945,5.3839,-128.5427,-1.145,-1.8324,50.0056,5.0756,2.553,7.2,7.2,24,2726,54,NA,NA,NA,NA,NA,NA,TRUE,-31.3,4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717218,"2023-07-29",4,"2023-07-29T22:38:14.554Z","2023-07-29T22:38:18.560Z",TRUE,"pitch","8f906b35-5230-4723-b7f4-bcedd6b0931a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.65,NA,120.31,168.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Javier Baez called out on strikes.",0,4,0,64,"top",9,"2023-07-29T22:36:49.274Z","2023-07-29T22:38:37.845Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,595879,"Javier Báez","/api/v1/people/595879","R","Right",608638,"JT Chargois","/api/v1/people/608638","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.1,5,0.94,0.3936,6.4169,33.2284,-16.9343,-8.7111,7.7837,-0.0868,2.6209,8.1133,-139.495,-3.0588,-1.9101,50.0055,4.857,-17.062,40.8,4.8,24,2513,240,NA,NA,NA,NA,NA,NA,FALSE,-16.3,13.6,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
